07/25/2017                                                                                                              Dynamic List Display                                                                                                                      1


	Order	Activity	Work cntr.	Operation short text	Op. Qty	Actl Start	Act. start	Act.finish	Act.finish	              Move time	             Queue time	Sys.Status	Duration	                  Setup	User field	User field	              Wait time
	161483904	0080	CMQ13000	HUMS FINAL INSPECTION	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   60.0	                  3.000			                  0.000
	161483904	9999	ZPD9LAST	LAST OPERATION	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	    0.0	                  0.000			                  0.000
	161483907	0005	KIT02000	KITTING	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	    0.0	                  0.000	00848031	06/22/2017	                  0.000
	161483907	0010	CMA11000	HUMS ASSEMBLY	     1	06/22/2017	09:21:57	06/22/2017	13:32:45	                  0.000	                  0.000	PCNF PRT  REL	    0.0	                  0.000	00848031	06/22/2017	                  0.000
	161483907	0015	CMQ13000	HUMS INPROCESS INSPECT	     1		00:00:00		00:00:00	                  0.000	                  0.960	PRT  REL	   10.0	                  4.800	ACC-443	06/22/2017	                  0.000
	161483907	0030	CMA13000	HUMS PRETEST	     1	06/23/2017	07:06:53	06/23/2017	08:08:47	                  0.000	                  0.000	PCNF PRT  REL	    0.0	                  0.000	DIS-712	06/23/2017	                  0.000
	161483907	0031	CMA13000	REWORK HUMS TEST T/S	     1	06/29/2017	04:27:00	06/29/2017	07:31:29	                  0.000	                  0.000	PCNF PRT  REL	    0.0	                  0.000	0046210	06/29/2017	                  0.000
	161483907	0032	CMA11000	SHORTAGE	     1	06/29/2017	07:16:33	06/29/2017	08:21:44	                  0.000	                  0.000	PCNF PRT  REL	    0.0	                  0.000			                  0.000
	161483907	0033	CMA13000	REWORK HUMS TEST T/S	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	    0.0	                  0.000			                  0.000
	161483907	0040	HNT11000	BURN-IN TEST	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	   45.0	               1270.000			                  0.000
	161483907	0045	CMA13000	TROUBLESHOOT	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	  240.0	                  0.000			                 24.000
	161483907	0060	CMA13000	HUMS FINAL TEST	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   25.0	                 80.000			                  0.000
	161483907	0065	PSA34000	PAINT	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	   60.0	                 15.000			                  0.000
	161483907	0070	CMA12000	HUMS FINAL MECH ASSY	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   30.0	                  3.000			                  0.000
	161483907	0075	CMA13000	BONDING TESTS	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   20.0	                  3.000			                  0.000
	161483907	0080	CMQ13000	HUMS FINAL INSPECTION	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   60.0	                  3.000			                  0.000
	161483907	9999	ZPD9LAST	LAST OPERATION	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	    0.0	                  0.000			                  0.000
	161483916	0005	KIT02000	KITTING	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	   20.0	                  5.000	0043519	06/20/2017	                  0.000
	161483916	0020	CMA11000	HUMS ELECTRICAL ASSY	     1	07/07/2017	07:26:19	07/14/2017	13:41:41	                  0.000	                  4.000	PCNF PRT  REL	2,400.0	                 12.000	QOP -153 	07/14/2017	                  0.000
	161483916	0050	CMQ13000	HUMS INPROCESS INSPECT	     1	07/14/2017	13:26:34	07/14/2017	14:21:34	                  0.000	                  0.960	PCNF PRT  REL	   18.0	                  1.800	QOP -153 	07/14/2017	                  0.000
	161483916	0060	CMA25000	GEN RAD TESTING	     1	07/17/2017	03:51:36	07/17/2017	10:46:20	                  0.000	                  4.000	PCNF PRT  REL	   30.0	                  9.600	ATE-72	07/17/2017	                  0.000
	161483916	0070	CMA13000	HUMS PRETEST	     1	07/17/2017	10:41:38	07/18/2017	06:46:45	                  0.000	                  4.000	PCNF PRT  REL	  240.0	                 30.000	FCT-406	07/18/2017	                  0.000
	161483916	0080	CMQ13000	HUMS INSPECTION	     1	07/21/2017	06:51:24	07/21/2017	07:16:28	                  0.000	                  0.960	PCNF PRT  REL	   10.0	                  5.000	ACC -541	07/21/2017	                  0.000
	161483916	0110	PSA36000	TEARBAND	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	   60.0	                  4.800	QOP-719	07/24/2017	                  0.000
	161483916	0120	PSA35000	LEAK TEST	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	   30.0	                  1.200	LEK-314	07/24/2017	                  8.000
	161483916	0140	PSA36000	TEARBAND	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	   60.0	                  1.200	QOP-719	07/24/2017	                  0.000
	161483916	0150	PSA35000	LEAK TEST	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	   30.0	                  3.000	HLM-80	07/24/2017	                  0.000
	161483916	0155	CMA11000	HUMS ELECTRICAL ASSY 2	     1	07/24/2017	06:11:47	07/24/2017	07:42:09	                  0.000	                  4.000	PCNF PRT  REL	   40.0	                  5.000	QOP-189	07/24/2017	                  4.000
	161483916	0160	PSA34000	PAINT	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	   45.0	                 10.800	0009123	07/25/2017	                  0.000
	161483916	0170	CMA13000	HUMS FINAL TEST	     1		00:00:00		00:00:00	                  0.000	                 24.000	PRT  REL	  240.0	                 18.000			                  4.000
	161483916	0175	DBF58000	TOOLRM	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	   40.0	                 18.000			                  0.000
	161483916	0186	CMA12000	HUMS FINAL MECH ASSY	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   30.0	                 12.000			                  0.000
	161483916	0190	CMQ13000	HUMS FINAL INSPECTION	     1		00:00:00		00:00:00	                  0.000	                  0.960	PRT  REL	   60.0	                  3.000			                  0.000
	161483916	9999	ZPD9LAST	LAST OPERATION	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	    0.0	                  0.000			                  0.000
	161488066	0004	KIT02000	KITTING	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	   20.0	                  5.000	0043519	06/22/2017	                  0.000
	161488066	0005	CMA13000	HUMS TESTING	     1	06/22/2017	12:56:35	06/23/2017	06:51:59	                  0.000	                  0.000	PCNF PRT  REL	    0.0	                  0.000	DIS-711	06/26/2017	                  0.000
	161488066	0006	CMA13000	Hums Troubleshoot	     1	07/06/2017	09:36:33	07/06/2017	12:51:44	                  0.000	                  4.000	PCNF PRT  REL	    0.0	                  0.000	FCT-406	06/26/2017	                  0.000
	161488066	0007	CMA11000	Hums Electical Rework	     1	07/07/2017	05:16:18	07/07/2017	07:16:33	                  0.000	                  4.000	PCNF PRT  REL	    0.0	                  0.000	QOP-189	07/07/2017	                  0.000
	161488066	0008	CMA13000	Hums Test/Troubleshoot	     1	07/11/2017	04:31:36	07/12/2017	06:12:10	                  0.000	                  4.000	PCNF PRT  REL	    0.0	                  0.000			                  0.000
	161488066	0010	CMA11000	HUMS ELECTRICAL ASSY	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	  229.2	                  8.400			                  0.000
	161488066	0020	CMQ13000	HUMS Inspection	     1		00:00:00		00:00:00	                  0.000	                  0.960	PRT  REL	    3.0	                  0.000			                  0.000
	161488066	0040	CMA13000	HUMS Test	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   30.0	                 15.000			                  0.000
	161488066	0050	HNT11000	Burn-In Test	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	   15.0	                  9.000			                  0.000
	161488066	0060	CMA13000	Calibration test Per ATP-1581 para	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   45.0	                 12.000			                  0.000
	161488066	0070	CMQ13000	HUMS Inspection	     1		00:00:00		00:00:00	                  0.000	                  0.960	PRT  REL	   13.2	                  1.800			                  0.000
	161488066	0080	PSA36000	Tearband	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	    9.6	                  7.800			                  0.000
	161488066	0100	PSA35000	Leak Test	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	    6.0	                  9.600			                  0.000
	161488066	0120	PSA34000	Painting	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	   18.0	                 15.000			                  0.000
	161488066	0140	CMA13000	HUMS TESTING	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   36.0	                 15.000			                  0.000
	161488066	0150	CMQ13000	HUMS Inspection	     1		00:00:00		00:00:00	                  0.000	                  0.960	PRT  REL	   21.6	                  6.000			                  0.000
	161488066	0152	HNT11000	Burn-In Test	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	    0.1	                  0.000			                  0.000
	161488066	0156	CMQ13000	HUMS Inspection	     1		00:00:00		00:00:00	                  0.000	                  0.960	PRT  REL	    4.2	                  3.000			                  0.000
	161488066	0160	CMQ13000	HUMS Inspection	     1		00:00:00		00:00:00	                  0.000	                  0.960	PRT  REL	    0.1	                  0.000			                  0.000
	161488066	9999	ZPD9LAST	LAST OPERATION	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	    0.0	                  0.000			                  0.000
	161490413	0005	KIT02000	KITTING	     1	06/26/2017	09:37:25	06/26/2017	09:37:25	                  0.000	                  0.000	PCNF PRT  REL	    0.0	                  0.000	0043519	06/22/2017	                  0.000
	161490413	0030	CMA11000	HUMS ELECTRICAL ASSY	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	  298.8	                 28.200			                  0.000
	161490413	0040	CMQ13000	HUMS INPROCESS INSPECT	     1		00:00:00		00:00:00	                  0.000	                  0.960	PRT  REL	   15.0	                  0.000			                  0.000
	161490413	0071	CMA13000	HUMS TEST	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   36.0	                 30.000			                  0.000
	161490413	0078	CMQ13000	HUMS INSPECTION	     1		00:00:00		00:00:00	                  0.000	                  0.960	PRT  REL	    9.6	                  9.600			                  0.000
	161490413	0080	PSA36000	Tearband	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	   12.0	                 15.000			                  0.000
	161490413	0090	PSA35000	Leak Test	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	    9.6	                  9.600			                  0.000
	161490413	0100	PSA34000	Painting	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	   12.0	                  9.000			                  0.000
	161490413	0110	CMA13000	HUMS TEST	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	    9.0	                 30.000			                  0.000
	161490413	0115	CMA12000	HUMS MECH ASSEMBLY	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	    3.0	                  6.000			                  0.000
	161490413	0120	CMQ13000	HUMS INSPECTION	     1		00:00:00		00:00:00	                  0.000	                  0.960	PRT  REL	    7.2	                  3.000			                  0.000
	161490413	9999	ZPD9LAST	LAST OPERATION	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	    0.0	                  0.000			                  0.000
	161490414	0005	KIT02000	KITTING	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	    0.0	                  0.000	0043519	06/22/2017	                  0.000
	161490414	0030	CMA11000	HUMS ELECTRICAL ASSY	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	  298.8	                 28.200			                  0.000
	161490414	0040	CMQ13000	HUMS INPROCESS INSPECT	     1		00:00:00		00:00:00	                  0.000	                  0.960	PRT  REL	   15.0	                  0.000			                  0.000
	161490414	0071	CMA13000	HUMS TEST	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   36.0	                 30.000			                  0.000
	161490414	0078	CMQ13000	HUMS INSPECTION	     1		00:00:00		00:00:00	                  0.000	                  0.960	PRT  REL	    9.6	                  9.600			                  0.000
	161490414	0080	PSA36000	Tearband	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	   12.0	                 15.000			                  0.000
	161490414	0090	PSA35000	Leak Test	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	    9.6	                  9.600			                  0.000
